rank,level,word,phonetic,meaning,full_meaning,example,source
20021,GRE,corporal,/ˈkɔːrpərəl/,"n.下士adj.肉体的，身体的肉体的 ，身体的 ，个人的 词性：形容词 , 名词                  →记1: corporal→corpor(=body 身体)+al→肉体的 来自意大利语 caporale, 来自词根 cap, 头, 见 captain. 即小头领, 拼写受词根 corp 影响. corporal 身体的, 实体的肉体的(corpor+al→身体的→肉体的)[corp,corpor=body,表示""""身体,团体""""]【记】corpor躯体－躯体的 【参】incorporation（n.结合；组成公司）      adjectiveuk/ˈkɔː.pər.əl/ us/ˈkɔːr.pɚ.əl/ formal  of or relating to the body身体的，肉体的  noun [","n.下士adj.肉体的，身体的肉体的 ，身体的 ，个人的 词性：形容词 , 名词                  →记1: corporal→corpor(=body 身体)+al→肉体的 来自意大利语 caporale, 来自词根 cap, 头, 见 captain. 即小头领, 拼写受词根 corp 影响. corporal 身体的, 实体的肉体的(corpor+al→身体的→肉体的)[corp,corpor=body,表示""""身体,团体""""]【记】corpor躯体－躯体的 【参】incorporation（n.结合；组成公司）      adjectiveuk/ˈkɔː.pər.əl/ us/ˈkɔːr.pɚ.əl/ formal  of or relating to the body身体的，肉体的  noun [",,
20022,,clenched,/klentʃt/,adj.紧握的原型:clenched 是 clench 的过去式和过去分词紧握的 ，动词clench的过去式和过去分词形式.                                 clenched,adj.紧握的原型:clenched 是 clench 的过去式和过去分词紧握的 ，动词clench的过去式和过去分词形式.                                 clenched,,
20023,TOEFL,dragonfly,/ˈdræɡənflaɪ/,n.[昆] 蜻蜓蜻蜓,n.[昆] 蜻蜓蜻蜓,,
20024,TOEFL,degenerative,/dɪˈdʒenərətɪv/,"adj.退化的；变质的；退步的退化的                  来自 degenerate, 堕落, 恶化. 用于形容疾病恶化的.退化的;变坏的(degenerate+ive)[gen,gener,genit=birth,produce,表示""""出生,产生""""]      adjectiveuk/dɪˈdʒen.ər.ə.tɪv/ us/dɪˈdʒen.ə.rə.t̬ɪv/","adj.退化的；变质的；退步的退化的                  来自 degenerate, 堕落, 恶化. 用于形容疾病恶化的.退化的;变坏的(degenerate+ive)[gen,gener,genit=birth,produce,表示""""出生,产生""""]      adjectiveuk/dɪˈdʒen.ər.ə.tɪv/ us/dɪˈdʒen.ə.rə.t̬ɪv/",,
20025,,entomologist,/ˌentəˈmɑːlədʒɪst/,n.昆虫学者昆虫学家,n.昆虫学者昆虫学家,,
20026,,slather,/ˈslæðər/,"n.大量vt.厚厚地涂；大量使用时态:slathered, slathering, slathers大量 ，大量使用 ，厚厚地涂 词性：动词 , 名词                  来自辅音丛 sl-, 黏滑的, 淤泥的, 泥浆的, 比较 slop, slosh, slough, sludge. 引申词义涂抹.      verb [ T ]uk/ˈslæð.ər/ us/ˈslæð.ɚ/   to spread something thickly on something else大量涂抹，厚厚涂抹","n.大量vt.厚厚地涂；大量使用时态:slathered, slathering, slathers大量 ，大量使用 ，厚厚地涂 词性：动词 , 名词                  来自辅音丛 sl-, 黏滑的, 淤泥的, 泥浆的, 比较 slop, slosh, slough, sludge. 引申词义涂抹.      verb [ T ]uk/ˈslæð.ər/ us/ˈslæð.ɚ/   to spread something thickly on something else大量涂抹，厚厚涂抹",,
20027,,sodomy,/ˈsɑːdəmi/,n.鸡奸，兽奸鸡奸 ，兽奸                  来自,n.鸡奸，兽奸鸡奸 ，兽奸                  来自,,
20028,,recuse,/rɪˈkjuːz/,"vt.要求撤换时态:recused, recusing, recuses要求撤换 ，取消资格                        verb [","vt.要求撤换时态:recused, recusing, recuses要求撤换 ，取消资格                        verb [",,
20029,GRE,eddy,/ˈedi/,n.涡流；漩涡；逆流vi.旋转,"n.涡流；漩涡；逆流vi.旋转；起漩涡vt.使…起漩涡时态:eddied, eddying, eddies涡流 ，漩涡 ，旋转 ，起漩涡 词性：名词 , 动词",,
20030,GRE,perky,/ˈpɜːrki/,adj.神气的；得意洋洋的；自信的,"adj.神气的；得意洋洋的；自信的；活泼的级别:perkier, perkiest得意洋洋的 ，活泼的                  →记1: perky→per+ky→per 音“泼”→活泼的 →参考: pesky(a. 讨厌的), murky(a. 黑暗的)来自古英语 perquer, 栖息, 休息, 词源同 perch. 原指鸟栖息或整理羽毛, 引申词义休息好的, 兴奋的, 有精力的.【记】per所有，ky＝key－有了所有开",,
20031,,congregational,/ˌkɑːŋɡrɪˈɡeɪʃənəl/,adj.会众的；公理教会的会众的 ，公理教会的 ，集合的                                 congregational,adj.会众的；公理教会的会众的 ，公理教会的 ，集合的                                 congregational,,
20032,,chevron,/ˈʃevrənˌˈʃevrɑːn/,n.v形臂章（军人佩戴以示军衔和军兵种的）山形袖章 ，锯齿形雕饰                  【记】chevron：要对中间的,n.v形臂章（军人佩戴以示军衔和军兵种的）山形袖章 ，锯齿形雕饰                  【记】chevron：要对中间的,,
20033,,multimillionaire,/ˌmʌltimɪljəˈner/,"n.千万富翁；大富豪；拥有数百万家财的富豪千万富翁 ，大富豪                        noun [ C ]uk/ˌmʌl.tiˌmɪl.jəˈneər/ us/ˌmʌl.tiˌmɪl.jəˈner/   a person who has money and property worth several million dollars, pounds, euros, etc.拥有数百万家财的富翁，大富豪          multimillionaire","n.千万富翁；大富豪；拥有数百万家财的富豪千万富翁 ，大富豪                        noun [ C ]uk/ˌmʌl.tiˌmɪl.jəˈneər/ us/ˌmʌl.tiˌmɪl.jəˈner/   a person who has money and property worth several million dollars, pounds, euros, etc.拥有数百万家财的富翁，大富豪          multimillionaire",,
20034,,marguerite,/ˌmɑːrɡəˈriːt/,n.雏菊；延命菊；菊科植物雏菊 ，延命菊                  来自人名,n.雏菊；延命菊；菊科植物雏菊 ，延命菊                  来自人名,,
20035,,marcher,/ˈmɑːrtʃər/,n.行进者，游行者游行者，行进者,"n.行进者，游行者游行者 ，行进者 ，住在边境的人                  来自 march, 游行示威.      noun [ C ]uk/ˈmɑː.tʃər/ us/ˈmɑːr.tʃɚ/   a person marching through a public place as part of a public event抗议游行者，游行示威者",,
20036,,skimmer,/ˈskɪmər/,n.漏杓；燕鸥类；大略阅读的人,n.漏杓；燕鸥类；大略阅读的人；撇去浮沫的器具大略阅读的人 ，燕鸥类 ，网勺 ，撇取浮物的器具                                 skimmer,,
20037,,cheerleading,/ˈtʃɪrliːdɪŋ/,"n.带领啦啦队带领啦啦队 ，动词cheerlead的现在分词形式. 词性：形容词 , 名词                                 cheerleading","n.带领啦啦队带领啦啦队 ，动词cheerlead的现在分词形式. 词性：形容词 , 名词                                 cheerleading",,
20038,,lilac,/ˈlaɪlək/,"n.淡紫色；丁香花；[植] 紫丁香adj.淡紫色的淡紫色 ，紫丁香 ，淡紫色的 词性：名词 , 形容词","n.淡紫色；丁香花；[植] 紫丁香adj.淡紫色的淡紫色 ，紫丁香 ，淡紫色的 词性：名词 , 形容词",,
20039,,jinx,/dʒɪŋks/,"n.厄运；不祥的人或事物vt.使倒霉；给…带来厄运时态:jinxed, jinxing, jinxes巧合 ，带来坏运气 词性：名词 , 动词                  可能来自拉丁语 iynx, 歪脖子鸟. 这种鸟脖子能 180 度旋转, 并发出蛇一样的咝咝声, 在古代用于巫术占卜, 下咒, 引申词义霉运, 厄运.      noun [","n.厄运；不祥的人或事物vt.使倒霉；给…带来厄运时态:jinxed, jinxing, jinxes巧合 ，带来坏运气 词性：名词 , 动词                  可能来自拉丁语 iynx, 歪脖子鸟. 这种鸟脖子能 180 度旋转, 并发出蛇一样的咝咝声, 在古代用于巫术占卜, 下咒, 引申词义霉运, 厄运.      noun [",,
20040,,unlicensed,/ʌnˈlaɪsnst/,"adj.没有执照的；未经当局许可的；无节制的没有执照的 ，未经当局许可的 ，未经注册的                        adjectiveuk/ʌnˈlaɪ.sənst/ us/ʌnˈlaɪ.sənst/   not having a licence (= a document giving legal permission) to do something, for example to sell alcohol, or use or own something, for example a gun无营业执照的","adj.没有执照的；未经当局许可的；无节制的没有执照的 ，未经当局许可的 ，未经注册的                        adjectiveuk/ʌnˈlaɪ.sənst/ us/ʌnˈlaɪ.sənst/   not having a licence (= a document giving legal permission) to do something, for example to sell alcohol, or use or own something, for example a gun无营业执照的；未经授权许可的 an unlicensed restaurant无照经营的饭店",,
20041,,stir-fry,/ˈstɜːr fraɪ/,n.用旺火炒的菜vt.用旺火炒用旺火炒 ，用旺火煸 ，炒的菜                        verb [,n.用旺火炒的菜vt.用旺火炒用旺火炒 ，用旺火煸 ，炒的菜                        verb [,,
20042,,two-state,,双稳双态形容词                                 two-state,双稳双态形容词                                 two-state,,
20043,,tranquilizer,/ˈtræŋkwəlaɪzər/,n.镇定剂；使镇定的人或物镇静剂 ，增稳装置,n.镇定剂；使镇定的人或物镇静剂 ，增稳装置,,
20044,,reprogram,/rɪˈproʊɡræm/,vt.改编程序；程序重调改编 ... 的编码指令序列 ，为 ... 重编程序                                 reprogram,vt.改编程序；程序重调改编 ... 的编码指令序列 ，为 ... 重编程序                                 reprogram,,
20045,,tinted,/ˈtɪntɪd/,adj.着色的，带色彩的原型:tinted 是 tint 的过去式和过去分词带色彩的 ，动词tint的过去式和过去分词.                        adjective [ before noun ]uk/ˈtɪn.tɪd/ us/ˈtɪn.t̬ɪd/   (of glass) with colour added（玻璃）有色的,adj.着色的，带色彩的原型:tinted 是 tint 的过去式和过去分词带色彩的 ，动词tint的过去式和过去分词.                        adjective [ before noun ]uk/ˈtɪn.tɪd/ us/ˈtɪn.t̬ɪd/   (of glass) with colour added（玻璃）有色的,,
20046,,twofold,/ˈtuːfoʊld/,"adj.双重的；两倍的adv.双重地；两倍地两倍的 ，双重的                  两倍[-fold表形容词或副词""""倍,双重""""]      adjectiveuk/ˈtuː.fəʊld/ us/ˈtuː.foʊld/   twice as big or as much两倍的 a twofold increase in the price of natural gas天然气的价格上涨了两倍。 having two parts有两部分的","adj.双重的；两倍的adv.双重地；两倍地两倍的 ，双重的                  两倍[-fold表形容词或副词""""倍,双重""""]      adjectiveuk/ˈtuː.fəʊld/ us/ˈtuː.foʊld/   twice as big or as much两倍的 a twofold increase in the price of natural gas天然气的价格上涨了两倍。 having two parts有两部分的",,
20047,,unplugged,/ˌʌnˈplʌɡd/,"adj.未使用电子扩音装置之乐器的；未堵塞的v.拨去…的塞子（unplug的过去式）；除去…的障碍物原型:unplugged 是 unplug 的过去式和过去分词不用电子传音地 ，动词unplug的过去式和过去分词. ，没接电的                        adjective, adverbuk/ʌnˈplʌɡd/ us/ʌnˈplʌɡd/   used to refer to musicians performing without electric instruments and without amplification (= electronic equipment that makes sound louder)（音乐演奏）不插电（的）          unplugged","adj.未使用电子扩音装置之乐器的；未堵塞的v.拨去…的塞子（unplug的过去式）；除去…的障碍物原型:unplugged 是 unplug 的过去式和过去分词不用电子传音地 ，动词unplug的过去式和过去分词. ，没接电的                        adjective, adverbuk/ʌnˈplʌɡd/ us/ʌnˈplʌɡd/   used to refer to musicians performing without electric instruments and without amplification (= electronic equipment that makes sound louder)（音乐演奏）不插电（的）          unplugged",,
20048,,ten-year,,十年十年                                 ten-year,十年十年                                 ten-year,,
20049,,beater,/ˈbiːtər/,n.搅拌器；[纸] 打浆机；助猎者搅拌器 ，助猎者 ，敲打者,n.搅拌器；[纸] 打浆机；助猎者搅拌器 ，助猎者 ，敲打者,,
20050,,obstructive,/əbˈstrʌktɪv/,adj.阻碍的；妨碍的n.妨碍物；障碍物障碍 ，阻碍的 ，妨碍的 ，妨碍物 ，阻塞性的                        adjectiveuk/əbˈstrʌk.tɪv/ us/əbˈstrʌk.tɪv/ disapproving  trying to stop someone from doing something by causing problems for them有意妨碍的，蓄意阻挠的,adj.阻碍的；妨碍的n.妨碍物；障碍物障碍 ，阻碍的 ，妨碍的 ，妨碍物 ，阻塞性的                        adjectiveuk/əbˈstrʌk.tɪv/ us/əbˈstrʌk.tɪv/ disapproving  trying to stop someone from doing something by causing problems for them有意妨碍的，蓄意阻挠的；刁难的,,
20051,,roller-coaster,/ˈroʊlər koʊstər/,过山车                                roller-coaster,过山车                                roller-coaster,,
20052,,pimp,/pɪmp/,"n.皮条客；男妓vi.拉皮条时态:pimped, pimping, pimps皮条客 ，拉皮条 词性：名词 , 动词                  词源不详, 可能来自中古法语 pimpant, 聪明的, 英俊的, 后用于俚语拉皮条, 皮条客, 帅哥等.      noun [","n.皮条客；男妓vi.拉皮条时态:pimped, pimping, pimps皮条客 ，拉皮条 词性：名词 , 动词                  词源不详, 可能来自中古法语 pimpant, 聪明的, 英俊的, 后用于俚语拉皮条, 皮条客, 帅哥等.      noun [",,
20053,,blogging,/ˈblɑːɡɪŋ/,n.博客；写网志v.写博客（blog的ing形式）博客                                 blogging,n.博客；写网志v.写博客（blog的ing形式）博客                                 blogging,,
20054,,daydream,/ˈdeɪdriːm/,"n.白日梦vi.做白日梦时态:daydreamed, day-dreamed, daydreaming, daydreams'白日梦 ，幻想 ，做白日梦 词性：动词 , 名词                        noun [","n.白日梦vi.做白日梦时态:daydreamed, day-dreamed, daydreaming, daydreams'白日梦 ，幻想 ，做白日梦 词性：动词 , 名词                        noun [",,
20055,,prefix,/ˈpriːfɪks/,"n.前缀vt.加前缀；将某事物加在前面时态:prefixed, prefixing, prefixes前缀 ，置于前面 ，加 ... 作为前缀 词性：名词 , 动词                  pre-, 在前, fix, 固定. 引申词义前缀.前缀(pre+fix固定→固定在前面→前缀)[pre-表示""""...前的,预先""""] 前缀(pre在前面+fix→在前面固定→前缀)[fix=fix,表示""""固定""""]      noun [ C ]uk/ˈpriː.fɪks/ us/ˈpriː.fɪks/  prefix noun [","n.前缀vt.加前缀；将某事物加在前面时态:prefixed, prefixing, prefixes前缀 ，置于前面 ，加 ... 作为前缀 词性：名词 , 动词                  pre-, 在前, fix, 固定. 引申词义前缀.前缀(pre+fix固定→固定在前面→前缀)[pre-表示""""...前的,预先""""] 前缀(pre在前面+fix→在前面固定→前缀)[fix=fix,表示""""固定""""]      noun [ C ]uk/ˈpriː.fɪks/ us/ˈpriː.fɪks/  prefix noun [",,
20056,,store-bought,/ˈstɔːr bɔːt/,adj.现成的；店里买的店里买的 ，现成的                        adjectiveuk/ˈstɔː.bɔːt/ us/ˈstɔːr.bɑːt/,adj.现成的；店里买的店里买的 ，现成的                        adjectiveuk/ˈstɔː.bɔːt/ us/ˈstɔːr.bɑːt/,,
20057,,custodial,/kʌˈstoʊdiəl/,n.圣物保管容器adj.保管的；保管人的保管的 ，保管人的 ，监禁的                        adjectiveuk/kʌsˈtəʊ.di.əl/ us/kʌsˈtoʊ.di.əl/ specialized custodial adjective,n.圣物保管容器adj.保管的；保管人的保管的 ，保管人的 ，监禁的                        adjectiveuk/kʌsˈtəʊ.di.əl/ us/kʌsˈtoʊ.di.əl/ specialized custodial adjective,,
20058,四级、考研、TOEFL,scent,/sent/,n.气味；嗅觉；痕迹,"n.气味；嗅觉；痕迹；察觉能力vt.闻到；发觉；使充满…的气味；循着遗臭追踪vi.发出…的气味；有…的迹象；嗅着气味追赶时态:scented, scenting, scents气味 ，香味 ，线索 ，充满 ，发觉 ，闻出 ，得到 ... 的暗示 词性：名词 , 动词",,
20059,,murdering,/'mə:dəriŋ/,adj.杀人的；尖酸刻薄的v.谋杀（murder的ing形式）原型:murdering 是 murder 的现在分词谋杀 ，谋杀案 ，糟蹋 ，损坏                                 murdering,adj.杀人的；尖酸刻薄的v.谋杀（murder的ing形式）原型:murdering 是 murder 的现在分词谋杀 ，谋杀案 ，糟蹋 ，损坏                                 murdering,,
20060,GRE,mangle,/ˈmæŋɡ(ə)l/,"vt.乱砍；轧布；损坏n.轧布机时态:mangled, mangling, mangles损坏 ，乱切 ，碾压机 ，碾压 ，糟蹋 词性：动词 , 名词","vt.乱砍；轧布；损坏n.轧布机时态:mangled, mangling, mangles损坏 ，乱切 ，碾压机 ，碾压 ，糟蹋 词性：动词 , 名词",,
20061,,thunderous,/ˈθʌndərəs/,"adj.像打雷的，隆轰隆响的；多雷的，强有力的雷鸣般的 ，打雷的 ，怒气冲冲的                  thunder, 打雷, -ous, 形容词后缀.      adjective [ before noun ]uk/ˈθʌn.dər.əs/ us/ˈθʌn.dɚ.əs/   extremely loud雷鸣般的 thunderous applause雷鸣般的掌声 a thunderous reception热烈的反响          thunderous","adj.像打雷的，隆轰隆响的；多雷的，强有力的雷鸣般的 ，打雷的 ，怒气冲冲的                  thunder, 打雷, -ous, 形容词后缀.      adjective [ before noun ]uk/ˈθʌn.dər.əs/ us/ˈθʌn.dɚ.əs/   extremely loud雷鸣般的 thunderous applause雷鸣般的掌声 a thunderous reception热烈的反响          thunderous",,
20062,,hysterically,/hɪˈsterɪkli/,adv.歇斯底里地歇斯底里地                                 hysterically,adv.歇斯底里地歇斯底里地                                 hysterically,,
20063,,hairdo,/ˈherduː/,n.发型；发式名词,n.发型；发式名词,,
20064,,shake-up,/ˈʃeɪk ʌp/,n.动摇；剧变；振作,n.动摇；剧变；振作；权宜之计；人事改组动摇 ，振作 ，骚动                        noun [,,
20065,,sporadically,/spəˈrædɪkli/,adv.零星地；偶发地零星地 ，偶发地,adv.零星地；偶发地零星地 ，偶发地,,
20066,GRE,dapper,/ˈdæpər/,adj.短小精悍的；衣冠楚楚的；整洁的,adj.短小精悍的；衣冠楚楚的；整洁的；整齐的衣冠楚楚的 ，短小精悍的 ，干净的,,
20067,GRE,docile,/ˈdɑːs(ə)l/,adj.温顺的，驯服的；容易教的温顺的 ，容易控制的,adj.温顺的，驯服的；容易教的温顺的 ，容易控制的,,
20068,GRE,contort,/kənˈtɔːrt/,"vt.扭曲；曲解vi.扭曲时态:contorted, contorting, contorts曲解 ，走样","vt.扭曲；曲解vi.扭曲时态:contorted, contorting, contorts曲解 ，走样",,
20069,考研、TOEFL,degenerate,/dɪˈdʒenəreɪt/,n.堕落的人adj.退化的；堕落的vi.退化；堕落vt.使退化,"n.堕落的人adj.退化的；堕落的vi.退化；堕落vt.使退化；恶化时态:degenerated, degenerating, degenerates退化 ，堕落 ，堕落的 ，退化的 ，堕落的人 词性：形容词 , 动词 , 名词",,
20070,GRE,exasperate,/ɪɡˈzæspəreɪt/,"vt.恶化；使恼怒；激怒时态:exasperated, exasperating, exasperates激怒 ，使恶化 ，被激怒的 ，使 ... 恼怒 ，表面粗糙的","vt.恶化；使恼怒；激怒时态:exasperated, exasperating, exasperates激怒 ，使恶化 ，被激怒的 ，使 ... 恼怒 ，表面粗糙的",,
20071,,dismayed,/dɪsˈmeɪd/,v.使…灰心；使…害怕（dismay的过去式及过去分词）adj.吃惊，惊愕；心慌,v.使…灰心；使…害怕（dismay的过去式及过去分词）adj.吃惊，惊愕；心慌；心中不快原型:dismayed 是 dismay 的过去式和过去分词惊慌的 ，灰心的 ，动词dismay的过去式和过去分词.,,
20072,,stereotyped,/ˈsteriətaɪpt/,adj.用铅版印刷的；老一套的v.把…浇铸成铅版；使成为陈规（stereotype的过去分词）原型:stereotyped 是 stereotype 的过去式老一套的 ，动词stereotype的过去式和过去分词形式.                                 stereotyped,adj.用铅版印刷的；老一套的v.把…浇铸成铅版；使成为陈规（stereotype的过去分词）原型:stereotyped 是 stereotype 的过去式老一套的 ，动词stereotype的过去式和过去分词形式.                                 stereotyped,,
20073,,immobile,/ɪˈmoʊb(ə)l/,adj.固定的；稳定的；不变的不动的 ，静止的 ，不变的 ，不能活动的,adj.固定的；稳定的；不变的不动的 ，静止的 ，不变的 ，不能活动的,,
20074,,multi-party,/ˌmʌltiˈpɑːrti/,adj.多党的；包括多党的；导致多党并存的选举制度的,adj.多党的；包括多党的；导致多党并存的选举制度的；包含多党党员的多党的                                 multi-party,,
20075,,admirably,/ˈædmərəbli/,adv.美好地，极好地；令人钦佩地令人钦佩地 ，极妙地                                 admirably,adv.美好地，极好地；令人钦佩地令人钦佩地 ，极妙地                                 admirably,,
20076,,mentoring,/ˈmentərɪŋ/,"v.指导（mentor的ing形式）；做…的良师原型:mentoring 是 mentore 的现在分词指导 ，指导者 词性：形容词 , 名词                                 mentoring","v.指导（mentor的ing形式）；做…的良师原型:mentoring 是 mentore 的现在分词指导 ，指导者 词性：形容词 , 名词                                 mentoring",,
20077,,mating,/ˈmeɪtɪŋ/,n.（动物等的）交配，交尾；配套；（植物等的）杂交v.交配,"n.（动物等的）交配，交尾；配套；（植物等的）杂交v.交配；使配对；使紧密配合（mate的现在分词）原型:mating 是 mate 的现在分词交配 ，动词mate的现在分词. 词性：形容词 , 名词                  来自 mate, 交配, -ing, 动名词后缀.               mating",,
20078,GRE,attenuate,/əˈtenjueɪt/,vt.使减弱；使纤细adj.减弱的；稀薄的,"vt.使减弱；使纤细adj.减弱的；稀薄的；细小的vi.变纤细；变弱时态:attenuated, attenuating, attenuates变弱 ，细的 ，薄的 ，减少的 ，稀释 ，变细",,
20079,GRE,anesthetic,/ˌænəsˈθetɪk/,"n.麻醉剂，麻药adj.麻醉的；感觉缺失的麻醉剂 ，麻药 ，麻醉的 ，无知觉的 词性：形容词 , 名词","n.麻醉剂，麻药adj.麻醉的；感觉缺失的麻醉剂 ，麻药 ，麻醉的 ，无知觉的 词性：形容词 , 名词",,
20080,六级,woodpecker,/ˈwʊdpekər/,n.[鸟] 啄木鸟啄木鸟,n.[鸟] 啄木鸟啄木鸟,,
